Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban,Secondary_Education,clusters
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,21.207,1581.944194441797,33.2,5.0,79.4,19.7785,59625.0,5,7735804398740220.0,8547946143266630.0,,449533222.526557,522735788.430795,277309890.426475,515443110.025568,484556889.974432,32.656246,0.061813,38187.0,5.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2015,10.9,4458.690544424732,60.5,47.6,90.8,6.443849999999999,65561.0,6,7735804398740220.0,8547946143266630.0,,265026567.187174,678674858.258047,562985745.547791,500879611.102613,499120388.897387,51.089056,0.070142,29858.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2016,16.0,4459.539814274713,55.6,39.8,92.3,17.4162,65685.0,6,718469924926758.0,80011589050293.0,75.5512008666992,262057454.277344,680094410.220225,578481355.024311,50099025.751589,49900974.248411,51.495696,0.069918,30082.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2017,23.6211,4706.432489495984,69.8,59.9,92.6,21.4986,65843.0,6,7735804398740220.0,8547946143266630.0,,259085442.977117,681401536.697086,595130203.257975,501096340.091905,498903659.908095,51.894938,0.069678,30322.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2018,33.7204,5581.276954581495,66.1,54.6,92.1,24.6881,66465.0,6,7735804398740220.0,8547946143266630.0,,256259533.440944,682443282.784871,61297183.774185,501201431.038539,498798568.961461,52.272247,0.069421,30579.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2019,48.1377,6101.372457657087,68.3,57.5,92.6,92.29610000000001,66.61,6,86.0,92.0,89.0,253740911.526027,683076557.112743,631825313.612298,501311798.316413,498688201.683587,52.640713,0.069148,30852.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2020,41.95429049,5740.990458439917,70.4,60.1,93.1,129.925,66797.0,6,7735804398740220.0,8547946143266630.0,,25145748.198512,683464361.199178,650781568.157013,501453537.473724,498546462.526276,53.016522,0.068859,31141.0,6.0,0
Myanmar,MMR,East Asia & Pacific,Lower middle income,2021,44.02167324,5178.447182171636,72.5,62.8,93.6,167.276,65672.0,6,7735804398740220.0,8547946143266630.0,,249363048.400717,683772458.748557,668644928.507264,501635207.694922,498364792.305078,53.387102,0.068552,31448.0,6.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2012,12.9414,9363.766323180293,46.4,,73.4,109.598,57.64,5,7735804398740220.0,8547946143266630.0,,366391467.629977,598704169.313249,349043630.567734,516351096.801592,483648903.198408,2.194654,0.056307,43693.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2013,13.9,9699.208377786497,47.4,,72.2,158.668,58694.0,5,7735804398740220.0,8547946143266630.0,,366062266.163376,598920536.335617,350171975.010072,515708497.243294,484291502.756706,2.252508,0.055244,44756.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2014,14.84,10365.30905967807,48.4,,73.8,178.242,59822.0,5,7735804398740220.0,8547946143266630.0,,365482214.841369,599350774.185889,351670109.727423,515095761.976248,484904238.023752,2.312139,0.054174,45826.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2015,25.6879,10465.89205585163,51.6,,74.6,296.542,60.7,5,7735804398740220.0,8547946143266630.0,,365083891.059237,599581897.734469,353342112.062947,514531019.668955,485468980.331045,2.3743,5.31e-05,46.9,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2016,31.0333,10200.13926097332,49.7,31.6,69.3,263.786,61682.0,5,7735804398740220.0,8547946143266630.0,,365439180.588165,599115575.392555,3544524.401928,514016611.095464,485983388.904536,2.439213,0.052039,47961.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2017,36.8374,9887.939354825496,52.5,31.6,74.3,262.397,62293.0,5,7735804398740220.0,8547946143266630.0,,3666658.954474,597812875.346101,355212292.064991,513538687.749142,486461312.250858,2.506853,0.050995,49005.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2018,42.8,9853.73533646074,52.3,30.2,74.4,243.865,62586.0,5,7735804398740220.0,8547946143266630.0,,368285702.257747,596109379.234645,356049185.076086,51309515.633833,48690484.366167,2.577327,0.049968,50032.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2019,49.8,9609.485556728736,53.3,31.2,74.5,260.178,63075.0,5,7735804398740220.0,8547946143266630.0,,369756851.032892,594533208.803112,357099401.639958,512721779.411687,487278220.588313,2.650494,0.048958,51042.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2021,61.1132,9709.099306467706,55.2,33.2,74.7,317.813,59269.0,5,923300018310547.0,921600036621094.0,92.25,373547680.656527,590999440.500472,354528788.430012,512052809.630008,487947190.369992,2.810548,0.046995,53005.0,5.0,0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2022,62.215,10657.7384627391,56.2,33.2,74.8,329.191,58059.0,5,7735804398740220.0,8547946143266630.0,,374728882.698239,59003897.513983,352321421.619307,511735974.657244,488264025.342756,2.889662,0.046044,53956.0,5.0,0
Nepal,NPL,South Asia,Lower middle income,2012,11.1493,2465.834694491314,75.2,70.9,95.5,83.75479999999999,67.47,7,7735804398740220.0,8547946143266630.0,,347058126.019274,602828354.472857,501135195.078685,513103981.367075,486896018.632925,27.534915,0.082542,17458.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2013,13.3,2658.021968869333,77.4,73.5,95.5,112.888,67965.0,7,7735804398740220.0,8547946143266630.0,,34173187.266863,606470656.972912,517974703.584589,514926207.310795,485073792.689205,27.589996,0.082185,17815.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2014,15.44,2901.197520861691,84.9,82.1,97.7,90.5604,68085.0,7,7735804398740220.0,8547946143266630.0,,336340117.169945,610228245.904277,53431636.925779,516544228.051302,483455771.948698,27.67237,0.081818,18182.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2015,17.5816,2957.305591455043,82.0,79.0,95.2,108.794,67456.0,7,7735804398740220.0,8547946143266630.0,,330460361.586909,614713594.693201,5482604.371989,517675766.964986,482324233.035014,27.823629,0.081443,18557.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2016,20.7,2976.12513681451,90.7,89.8,94.5,80.1933,68776.0,7,557490501403809.0,782913436889648.0,65.5010070800781,325018792.391984,618722917.188777,56258290.419239,518889975.776469,481110024.223531,27.955462,0.081058,18942.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2017,24.3,3604.708259497466,86.6,84.6,95.2,179.644,68.91,7,7735804398740220.0,8547946143266630.0,,320596418.768482,621528886.706909,578746945.246086,520562161.113935,479437838.886065,28.011258,0.080664,19336.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2018,28.6,3956.124610944433,93.9,93.5,95.8,282.041,68979.0,7,7735804398740220.0,8547946143266630.0,,316230621.357665,624301946.506601,594674321.357334,52210446.490344,47789553.509656,28.079689,8.026000000000001e-05,19.74,7.0,0
Nepal,NPL,South Asia,Lower middle income,2019,34.8055,4260.673731908505,89.9,7786486932819900.0,94.2,362.848,69558.0,7,594137191772461.0,797474136352539.0,68.7125015258789,309398988.286205,630119007.793447,604820039.203474,521339784.410987,478660215.589013,28.414064,0.079847,20153.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2021,41.6083,4546.229700062892,89.9,7786486932819900.0,94.2,430.873,68.45,7,633300018310547.0,809800033569336.0,71.1500015258789,293609213.364135,645282088.114644,611086985.212219,516877212.255399,483122787.744601,29.47501,0.078992,21008.0,7.0,0
Nepal,NPL,South Asia,Lower middle income,2022,49.5609,5102.992311419944,91.3,93.7,97.7,483.217,70484.0,7,7735804398740220.0,8547946143266630.0,,289372432.563332,648652370.438044,619751969.986239,517245481.439343,482754518.560657,29.715436,0.078549,21451.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2012,92.86,47653.34016513706,100.0,100.0,100.0,3933.74,811048780487805.0,7,7735804398740220.0,8547946143266630.0,,172792377.456397,663807718.191341,163399904.352262,50573771.165366,49426228.834634,16.754962,0.011412,88588.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2013,93.9564,49622.05196147994,100.0,100.0,100.0,4003.05,813048780487805.0,7,7735804398740220.0,8547946143266630.0,,170822699.249717,660375664.309138,168801636.441145,505648502.631245,494351497.368755,16.804432,0.010813,89187.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2014,91.6667,49751.30928608216,100.0,100.0,100.0,4022.88,817073170731707.0,7,7735804398740220.0,8547946143266630.0,,168645600.403075,657829993.073729,173524406.523196,505470083.301977,494529916.698023,16.865008,,89.69,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2015,91.7241,50956.69309421852,100.0,100.0,100.0,4108.8,81509756097561.0,7,7735804398740220.0,8547946143266630.0,,166382472.460947,656050618.465085,177566909.073968,5052011.017667,4947988.982333,16.939923,0.009827,90173.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2016,90.411,53162.27915980258,100.0,100.0,100.0,4198.14,815609756097561.0,7,7735804398740220.0,8547946143266630.0,,164165469.270507,654890558.058781,180943972.670713,504804415.864904,495195584.135096,17.030314,936499999.999999,90635.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2017,93.1973,56037.56799360565,100.0,100.0,100.0,4209.89,817609756097561.0,7,7735804398740220.0,8547946143266630.0,,162134912.508367,653662757.423029,184202330.068604,504495197.041703,495504802.958297,17.131296,0.008923,91077.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2018,91.8919,58819.26091425824,100.0,100.0,100.0,4251.52,818121951219512.0,7,7735804398740220.0,8547946143266630.0,,160002168.612242,65248775.211947,187510079.268288,504290327.691192,495709672.308809,17.231624,851000000.000001,91.49,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2019,93.2886,62345.2538465432,100.0,100.0,100.0,4252.93,821121951219512.0,7,7735804398740220.0,8547946143266630.0,,157938725.270359,651412740.704822,190648534.024819,504021409.656458,495978590.343542,17.344874,0.008124,91876.0,7.0,0
Netherlands,NLD,Europe & Central Asia,High income,2020,91.3333,62596.63020275241,100.0,100.0,100.0,4266.67,813585365853659.0,6,7735804398740220.0,8547946143266630.0,,156195584.090952,650100463.629003,193703952.280046,503797330.695807,496202669.304192,17.4415,0.007764,92236.0,6.0,0
Netherlands,NLD,Europe & Central Asia,High income,2021,92.053,69323.32458407222,100.0,100.0,100.0,4294.610000000001,81309756097561.0,6,7735804398740220.0,8547946143266630.0,,154869781.775407,648512129.916232,196618088.308361,50364063.453597,496359365.464029,17.533044,0.007428,92572.0,6.0,0
Netherlands,NLD,Europe & Central Asia,High income,2022,92.5197,77284.65724856047,100.0,100.0,100.0,4356.43,817146341463415.0,6,7735804398740220.0,8547946143266630.0,,153509962.706976,6474772.068865,199012830.406524,503473862.684529,496526137.315471,17.700982,0.007114,92886.0,6.0,0
New Zealand,NZL,East Asia & Pacific,High income,2012,81.6445,32989.36815696209,100.0,100.0,100.0,2883.26,814073170731707.0,7,7735804398740220.0,8547946143266630.0,,206221263.050453,656846552.552074,136932184.397473,51113975.731672,48886024.268328,4.4081,0.013839,86161.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2013,82.78,36243.24397277163,100.0,100.0,100.0,2954.75,814048780487805.0,7,7735804398740220.0,8547946143266630.0,,204269743.195271,654865980.024927,140864276.779802,510695575.581671,489304424.418329,4.4421,0.013779,86221.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2014,84.0,37297.81348489776,100.0,100.0,100.0,3117.41,814568292682927.0,7,7735804398740220.0,8547946143266630.0,,201662376.356489,654645838.819204,143691784.824307,509368706.448819,490631293.551181,4.5165,0.013719,86281.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2015,85.2,37488.04963596132,100.0,100.0,100.0,3144.54,816124390243903.0,7,7735804398740220.0,8547946143266630.0,,198783752.767917,655662654.049205,145553593.182878,50762511.462325,49237488.537675,4.6094,0.013659,86341.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2016,86.5,39946.23443085632,100.0,100.0,100.0,3246.18,816585365853659.0,7,7735804398740220.0,8547946143266630.0,,196320817.346339,656566173.959705,147113008.693955,506153004.282287,493846995.717713,4.7141,,86.4,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2017,87.7,42206.92342130397,100.0,100.0,100.0,3289.18,818585365853659.0,7,7735804398740220.0,8547946143266630.0,,194533729.821704,656780741.744094,148685528.434202,505033087.098608,494966912.901392,4.8136,0.013534,86466.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2018,89.0,42499.37792608363,100.0,100.0,100.0,3361.94,817073170731707.0,7,7735804398740220.0,8547946143266630.0,,193128555.125267,656292575.548676,150578869.326057,504214984.835277,495785015.164723,4.9006,0.013462,86538.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2019,89.8637,45163.6964269884,100.0,100.0,100.0,3402.28,820560975609756.0,7,7735804398740220.0,8547946143266630.0,,19166122.596844,655322656.370177,153016117.661383,503746039.355811,496253960.644189,4.9792,0.013385,86615.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2020,95.2342,45283.46804962172,100.0,100.0,100.0,3481.3,822560975609756.0,7,7735804398740220.0,8547946143266630.0,,190190132.142776,653602688.024111,156207179.833113,503588930.342739,496411069.657261,5.0902,0.013301,86699.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2021,95.7321,48194.04105997585,100.0,100.0,100.0,3526.28,822073170731707.0,7,7735804398740220.0,8547946143266630.0,,188607134.351072,650927086.211955,160465779.436973,503557964.295448,496442035.704553,5.1113,0.013211,86789.0,7.0,0
New Zealand,NZL,East Asia & Pacific,High income,2022,95.7299,52327.69912460067,100.0,100.0,100.0,3630.45,827609756097561.0,7,7735804398740220.0,8547946143266630.0,,186402472.692225,649133640.877173,164463886.430602,503418434.506069,496581565.493931,5.1172,0.013116,86884.0,7.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2012,13.5,4507.927195943503,81.3,58.2,98.4,171.678,72615.0,5,7735804398740220.0,8547946143266630.0,,333498043.180923,621920067.768274,445818890.508027,508902549.562494,491097450.437506,5.901287,0.042691,57309.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2013,15.5,4710.558093240919,81.9,59.3,98.6,220.071,72704.0,5,7735804398740220.0,8547946143266630.0,,329480152.768007,625413060.115449,451067871.165435,508836794.542104,491163205.457896,5.983845,0.042495,57505.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2014,17.6,5067.744362451555,81.9,59.3,98.4,183.646,72812.0,5,7735804398740220.0,8547946143266630.0,,325607643.231677,62846399.768301,459283590.853132,508760171.242321,491239828.757679,6.066492,4.23e-05,57.7,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2015,19.7043,5448.887673225652,83.2,61.3,99.2,189.137,72983.0,5,827793502807617.0,824385528564453.0,82.6145477294922,321822946.793168,631222.358152,46954695.054832,50866935.841235,49133064.158765,6.149417,0.042105,57895.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2016,24.5718,5882.369948258331,83.9,62.3,99.5,284.026,73256.0,5,7735804398740220.0,8547946143266630.0,,318200856.439352,633800979.693199,479981638.674496,508574582.461916,491425417.538084,6.232666,4.191e-05,58.09,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2017,30.4,6225.361190143199,84.6,63.3,99.9,332.673,73554.0,5,7735804398740220.0,8547946143266630.0,,314804959.254581,636177363.036804,490176777.086147,508471189.785302,491528810.214698,6.316231,0.041701,58299.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2018,37.6,5935.172852886406,85.2,64.4,99.9,300.642,73.85,5,7735804398740220.0,8547946143266630.0,,311421029.112136,638501706.228672,500772646.591918,508382472.034338,491617527.965662,6.40008,0.041478,58522.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2019,44.9164,5981.111296888302,85.7,65.2,100.0,335.641,74054.0,5,7735804398740220.0,8547946143266630.0,,307866147.145045,640979157.287315,511546955.676403,508307812.752558,491692187.247442,6.483657,4.124e-05,58.76,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2020,54.8543,6251.982084045488,86.0,65.9,100.0,442.253,71795.0,5,7735804398740220.0,8547946143266630.0,,304224413.112216,644168622.540409,516069643.473754,508321978.119394,491678021.880606,6.565267,0.040988,59012.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2021,54.7975,7086.622395154064,86.3,66.3,100.0,451.38,73837.0,5,7735804398740220.0,8547946143266630.0,,300544671.342344,647815844.138997,516394845.186592,508404165.038186,491595834.961814,6.644741,0.040723,59277.0,5.0,0
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,61.0524,7776.188040403888,86.5,66.3,100.0,500.782,74615.0,5,7735804398740220.0,8547946143266630.0,,296469354.721648,651136995.835546,523936494.428067,508366943.242068,491633056.757932,6.730654,0.040444,59556.0,5.0,0
Niger,NER,Sub-Saharan Africa,Low income,2012,1.05,1161.789082897667,89.81835138387484,,61.8,2.05699,59.65,7,23.0,39.0,31.0,494502634.011164,48127986.404713,242175019.417053,492712245.546699,507287754.453301,17.836769,0.083788,16212.0,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2013,1.15,1137.769041295708,89.81835138387484,,59.4,3.45574,60239.0,7,7735804398740220.0,8547946143266630.0,,494002059.460531,481725183.321064,242727572.184048,492601552.524665,507398447.475334,18.519898,0.083792,16208.0,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2014,1.24868,1161.325157237927,89.81835138387484,,59.3,15.5881,60786.0,7,7735804398740220.0,8547946143266630.0,,493246975.722044,48241566.402089,243373602.570662,492509774.062731,507490225.937269,19.215909,0.083781,16219.0,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2015,2.47622,1172.19178758955,89.81835138387484,,60.2,13.6352,61083.0,7,7735804398740220.0,8547946143266630.0,,491922991.240803,483639658.330415,244373504.287821,492448255.216857,507551744.783143,19.939498,0.083753,16247.0,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2016,4.32276,1188.55709229837,17.0,,59.2,3.72575,61629.0,7,7735804398740220.0,8547946143266630.0,,490136097.773765,4852866.249228,245772773.034349,492405788.060711,507594211.939289,20.685753,8.371e-05,16.29,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2017,10.2243,1208.146099552662,89.81835138387484,,60.4,4.03537,62.16,7,7735804398740220.0,8547946143266630.0,,488152696.049509,48711024.050747,247370634.430218,492364773.172213,507635226.827787,21.435446,8.365e-05,16.35,7.0,0
Niger,NER,Sub-Saharan Africa,Low income,2019,16.6119,1419.168050701931,89.81835138387484,,62.7,4.7935,62897.0,7,7735804398740220.0,8547946143266630.0,,483222707.055363,491669828.740346,25107464.204291,492292275.349949,507707724.650051,22.947757,0.083483,16517.0,7.0,0
